wms_company_id,wms_warehouse_id,internal_id,asn_id,asn_line_id,original_qty,receive_qty,create_time,closed_date,receipt_time
CE,BOSE_SH,22948.0,1021097123,149595.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149596.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149597.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149598.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149599.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149600.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149601.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149602.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149603.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149604.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149605.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149606.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149607.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149608.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149609.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149610.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149611.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149612.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149613.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149614.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149615.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149616.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149617.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149540.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149511.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149512.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149513.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149514.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149515.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149516.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149517.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149518.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149519.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149520.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149521.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149522.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149523.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149524.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149525.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149526.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149527.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149528.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149529.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149530.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149531.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149532.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149533.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149534.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149535.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149536.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149537.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,22948.0,1021097123,149538.0,1.0,1.0,2021-05-10 11:06:03,2021-06-03 13:45:07,2021-05-12 00:00:00
CE,BOSE_SH,23239.0,1021098748,151541.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151542.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151543.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151544.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151545.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151546.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151547.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151548.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151549.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151550.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151551.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151552.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151553.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151554.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151555.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151556.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151557.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151558.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151559.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151560.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151561.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151562.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151563.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151564.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151501.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151502.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151503.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151504.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151505.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151506.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151507.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151508.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151509.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151510.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151511.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151512.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151513.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151514.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151515.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151516.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151517.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151518.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151519.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151520.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151521.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151522.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151523.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151524.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151525.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151526.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151527.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151528.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151529.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151530.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151531.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151532.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151533.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151534.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151535.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151536.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151537.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151538.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151539.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23239.0,1021098748,151540.0,1.0,1.0,2021-05-27 02:36:05,2021-06-03 13:57:25,2021-05-31 00:00:00
CE,BOSE_SH,23263.0,1021098963,151806.0,1.0,1.0,2021-05-30 11:06:01,2021-06-03 10:50:00,2021-06-01 00:00:00
CE,BOSE_SH,23263.0,1021098963,151807.0,1.0,1.0,2021-05-30 11:06:01,2021-06-03 10:50:00,2021-06-01 00:00:00
CE,BOSE_SH,23264.0,1021098964,151814.0,1.0,1.0,2021-05-30 14:06:01,2021-06-03 10:22:49,2021-06-02 00:00:00
CE,BOSE_SH,23264.0,1021098964,151813.0,1.0,1.0,2021-05-30 14:06:01,2021-06-03 10:22:49,2021-06-02 00:00:00
CE,BOSE_SH,23264.0,1021098964,151811.0,1.0,1.0,2021-05-30 14:06:01,2021-06-03 10:22:49,2021-06-02 00:00:00
CE,BOSE_SH,23264.0,1021098964,151810.0,1.0,1.0,2021-05-30 14:06:01,2021-06-03 10:22:49,2021-06-02 00:00:00
CE,BOSE_SH,23264.0,1021098964,151809.0,1.0,1.0,2021-05-30 14:06:01,2021-06-03 10:22:49,2021-06-02 00:00:00
CE,BOSE_SH,23264.0,1021098964,151808.0,1.0,1.0,2021-05-30 14:06:01,2021-06-03 10:22:49,2021-06-02 00:00:00
CE,BOSE_SH,23264.0,1021098964,151812.0,1.0,1.0,2021-05-30 14:06:01,2021-06-03 10:22:49,2021-06-02 00:00:00
ASD,BOSE_SH,23280.0,1021099375,151952.0,1120.0,1120.0,2021-06-01 11:06:01,2021-06-03 13:20:24,2021-06-02 00:00:00
CE,BOSE_SH,23302.0,1021099430,152014.0,4992.0,4992.0,2021-06-03 02:36:01,2021-06-03 14:26:20,2021-06-07 00:00:00
CE,BOSE_SH,23302.0,1021099430,152015.0,1.0,1.0,2021-06-03 02:36:01,2021-06-03 14:26:20,2021-06-07 00:00:00
CE,BOSE_SH,23272.0,1021099623,151850.0,1.0,1.0,2021-06-01 02:36:01,2021-06-03 10:51:39,2021-06-03 00:00:00
CE,BOSE_SH,23272.0,1021099623,151851.0,1.0,1.0,2021-06-01 02:36:01,2021-06-03 10:51:39,2021-06-03 00:00:00
CE,BOSE_SH,23273.0,1021099624,151859.0,1.0,1.0,2021-06-01 02:56:01,2021-06-03 11:03:52,2021-06-03 00:00:00
CE,BOSE_SH,23273.0,1021099624,151861.0,1.0,1.0,2021-06-01 02:56:01,2021-06-03 11:03:52,2021-06-03 00:00:00
CE,BOSE_SH,23273.0,1021099624,151865.0,1.0,1.0,2021-06-01 02:56:01,2021-06-03 11:03:52,2021-06-03 00:00:00
CE,BOSE_SH,23273.0,1021099624,151864.0,1.0,1.0,2021-06-01 02:56:01,2021-06-03 11:03:52,2021-06-03 00:00:00
CE,BOSE_SH,23273.0,1021099624,151863.0,1.0,1.0,2021-06-01 02:56:01,2021-06-03 11:03:52,2021-06-03 00:00:00
CE,BOSE_SH,23273.0,1021099624,151862.0,1.0,1.0,2021-06-01 02:56:01,2021-06-03 11:03:52,2021-06-03 00:00:00
CE,BOSE_SH,23273.0,1021099624,151853.0,1.0,1.0,2021-06-01 02:56:01,2021-06-03 11:03:52,2021-06-03 00:00:00
CE,BOSE_SH,23273.0,1021099624,151854.0,1.0,1.0,2021-06-01 02:56:01,2021-06-03 11:03:52,2021-06-03 00:00:00
CE,BOSE_SH,23273.0,1021099624,151855.0,1.0,1.0,2021-06-01 02:56:01,2021-06-03 11:03:52,2021-06-03 00:00:00
CE,BOSE_SH,23273.0,1021099624,151860.0,1.0,1.0,2021-06-01 02:56:01,2021-06-03 11:03:52,2021-06-03 00:00:00
CE,BOSE_SH,23273.0,1021099624,151856.0,1.0,1.0,2021-06-01 02:56:01,2021-06-03 11:03:52,2021-06-03 00:00:00
CE,BOSE_SH,23273.0,1021099624,151852.0,1.0,1.0,2021-06-01 02:56:01,2021-06-03 11:03:52,2021-06-03 00:00:00
CE,BOSE_SH,23273.0,1021099624,151857.0,1.0,1.0,2021-06-01 02:56:01,2021-06-03 11:03:52,2021-06-03 00:00:00
CE,BOSE_SH,23273.0,1021099624,151858.0,1.0,1.0,2021-06-01 02:56:01,2021-06-03 11:03:52,2021-06-03 00:00:00
CE,BOSE_SH,23277.0,1021099625,151916.0,1.0,1.0,2021-06-01 03:36:01,2021-06-03 11:00:12,2021-06-03 00:00:00
CE,BOSE_SH,23277.0,1021099625,151911.0,1.0,1.0,2021-06-01 03:36:01,2021-06-03 11:00:12,2021-06-03 00:00:00
CE,BOSE_SH,23277.0,1021099625,151910.0,1.0,1.0,2021-06-01 03:36:01,2021-06-03 11:00:12,2021-06-03 00:00:00
CE,BOSE_SH,23277.0,1021099625,151918.0,1.0,1.0,2021-06-01 03:36:01,2021-06-03 11:00:12,2021-06-03 00:00:00
CE,BOSE_SH,23277.0,1021099625,151917.0,1.0,1.0,2021-06-01 03:36:01,2021-06-03 11:00:12,2021-06-03 00:00:00
CE,BOSE_SH,23277.0,1021099625,151912.0,1.0,1.0,2021-06-01 03:36:01,2021-06-03 11:00:12,2021-06-03 00:00:00
CE,BOSE_SH,23277.0,1021099625,151913.0,1.0,1.0,2021-06-01 03:36:01,2021-06-03 11:00:12,2021-06-03 00:00:00
CE,BOSE_SH,23277.0,1021099625,151914.0,1.0,1.0,2021-06-01 03:36:01,2021-06-03 11:00:12,2021-06-03 00:00:00
CE,BOSE_SH,23277.0,1021099625,151915.0,1.0,1.0,2021-06-01 03:36:01,2021-06-03 11:00:12,2021-06-03 00:00:00
ASD,BOSE_SH,23245.0,A20210603A,151658.0,1080.0,1080.0,2021-05-27 11:06:01,2021-06-03 12:47:24,2021-05-27 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152180.0,4.0,4.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152186.0,1.0,1.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152185.0,5.0,5.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152184.0,5.0,5.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152183.0,9.0,9.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152182.0,1.0,1.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152181.0,10.0,10.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152179.0,1.0,1.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152178.0,1.0,1.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152177.0,1.0,1.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152176.0,1.0,1.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152175.0,2.0,2.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152174.0,2.0,2.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152173.0,2.0,2.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152172.0,2.0,2.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152171.0,7.0,7.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152170.0,7.0,7.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152169.0,1.0,1.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152168.0,1.0,1.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152167.0,1.0,1.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152166.0,12.0,12.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152165.0,1.0,1.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152164.0,1.0,1.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152163.0,1.0,1.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152162.0,1.0,1.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152161.0,1.0,1.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23306.0,JD2021060301,152160.0,2.0,2.0,2021-06-03 07:29:58,2021-06-03 15:45:05,2021-06-03 00:00:00
null,BOSE_SH,23307.0,JD2021060302,152188.0,52.0,52.0,2021-06-03 07:45:53,2021-06-03 16:08:37,2021-06-03 00:00:00
null,BOSE_SH,23307.0,JD2021060302,152187.0,3.0,3.0,2021-06-03 07:45:53,2021-06-03 16:08:37,2021-06-03 00:00:00
null,BOSE_SH,23307.0,JD2021060302,152215.0,4.0,4.0,2021-06-03 07:45:53,2021-06-03 16:08:37,2021-06-03 00:00:00
null,BOSE_SH,23307.0,JD2021060302,152216.0,5.0,5.0,2021-06-03 07:45:53,2021-06-03 16:08:37,2021-06-03 00:00:00
null,BOSE_SH,23307.0,JD2021060302,152212.0,5.0,5.0,2021-06-03 07:45:53,2021-06-03 16:08:37,2021-06-03 00:00:00
null,BOSE_SH,23307.0,JD2021060302,152217.0,5.0,5.0,2021-06-03 07:45:53,2021-06-03 16:08:37,2021-06-03 00:00:00
null,BOSE_SH,23307.0,JD2021060302,152218.0,1.0,1.0,2021-06-03 07:45:53,2021-06-03 16:08:37,2021-06-03 00:00:00
null,BOSE_SH,23307.0,JD2021060302,152219.0,14.0,14.0,2021-06-03 07:45:53,2021-06-03 16:08:37,2021-06-03 00:00:00
null,BOSE_SH,23307.0,JD2021060302,152220.0,2.0,2.0,2021-06-03 07:45:53,2021-06-03 16:08:37,2021-06-03 00:00:00
