dwd_wh_dsc_inbound_line_dtl_di.wms_company_id,dwd_wh_dsc_inbound_line_dtl_di.wms_company_name,dwd_wh_dsc_inbound_line_dtl_di.wms_warehouse_id,dwd_wh_dsc_inbound_line_dtl_di.wms_warehouse_name,dwd_wh_dsc_inbound_line_dtl_di.internal_id,dwd_wh_dsc_inbound_line_dtl_di.asn_id,dwd_wh_dsc_inbound_line_dtl_di.asn_line_id,dwd_wh_dsc_inbound_line_dtl_di.asn_status,dwd_wh_dsc_inbound_line_dtl_di.sku_code,dwd_wh_dsc_inbound_line_dtl_di.sku_name,dwd_wh_dsc_inbound_line_dtl_di.sku_desc,dwd_wh_dsc_inbound_line_dtl_di.sku_barcode,dwd_wh_dsc_inbound_line_dtl_di.batch_number,dwd_wh_dsc_inbound_line_dtl_di.serial_number,dwd_wh_dsc_inbound_line_dtl_di.vendor_sku_barcode,dwd_wh_dsc_inbound_line_dtl_di.product_category,dwd_wh_dsc_inbound_line_dtl_di.product_status,dwd_wh_dsc_inbound_line_dtl_di.original_qty,dwd_wh_dsc_inbound_line_dtl_di.receive_qty,dwd_wh_dsc_inbound_line_dtl_di.receive_volume,dwd_wh_dsc_inbound_line_dtl_di.receive_weight,dwd_wh_dsc_inbound_line_dtl_di.quantity_um,dwd_wh_dsc_inbound_line_dtl_di.volume_um,dwd_wh_dsc_inbound_line_dtl_di.weight_um,dwd_wh_dsc_inbound_line_dtl_di.std_receive_volume,dwd_wh_dsc_inbound_line_dtl_di.std_receive_weight,dwd_wh_dsc_inbound_line_dtl_di.expire_date,dwd_wh_dsc_inbound_line_dtl_di.create_time,dwd_wh_dsc_inbound_line_dtl_di.receipt_time,dwd_wh_dsc_inbound_line_dtl_di.closed_date,dwd_wh_dsc_inbound_line_dtl_di.last_modified_date,dwd_wh_dsc_inbound_line_dtl_di.src_inc_day,dwd_wh_dsc_inbound_line_dtl_di.data_source,dwd_wh_dsc_inbound_line_dtl_di.inc_day,dwd_wh_dsc_inbound_line_dtl_di.src
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105944,null,09839-20.000.00,09839-20.000.00,电池,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105945,null,08900-20.000.00,08900-20.000.00,延长手柄,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105946,null,08927-20.000.00,08927-20.000.00,园艺工具,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105947,null,08743-20.000.00,08743-20.000.00,折叠手锯,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105948,null,00030-66.666.66,00030-66.666.66,嘉丁拿粘虫板,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105949,Damage,12202-20.000.00,12202-20.000.00,专业弯头修枝剪,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105950,null,18201-20.000.00,18201-20.000.00,6分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105951,null,07329-39.000.00,07329-39.000.00,4分抛光水龙头,null,null,null,null,null,null,2.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105926,Damage,18303-20.000.00,18303-20.000.00,经典型防冻喷枪,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105925,null,01949-20.000.00,01949-20.000.00,锥式可调节旋转喷淋器,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105924,Damage,18334-20.000.00,18334-20.000.00,喷枪,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105923,null,03219-20.000.00,03219-20.000.00,三齿锄,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105922,null,03719-20.000.00,03719-20.000.00,伸缩式手柄90-145cm,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105921,Damage,18401-20.000.00,18401-20.000.00,阳台软管,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105920,null,18200-20.000.00,18200-20.000.00,4分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105919,Damage,18315-20.000.00,18315-20.000.00,舒适型多功能喷枪,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105918,null,00814-20.000.00,00814-20.000.00,嘉丁拿压力喷雾器1.25升,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105917,null,00506-20.000.00,00506-20.000.00,园艺垫M,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105916,null,18213-20.000.00,18213-20.000.00,4分5分截流接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105914,Scrap,04022-20.000.00,04022-20.000.00,400C型豪华手动割草机,null,null,null,null,null,Scrap,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105915,Scrap,04029-20.000.00,04029-20.000.00,集草斗,null,null,null,null,null,Scrap,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105913,null,18216-20.000.00,18216-20.000.00,6分标准接头,null,null,null,null,null,null,5.0,5.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105908,null,11112-20.000.00,11112-20.000.00,Gardena喷壶1升,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105909,null,00241-20.000.00,00241-20.000.00,水管架,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105910,Scrap,11102-20.000.00,11102-20.000.00,SOFT小喷壶,null,null,null,null,null,Scrap,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105911,null,00206-20.000.00,00206-20.000.00,园艺手套,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105907,Scrap,18401-20.000.00,18401-20.000.00,阳台软管,null,null,null,null,null,Scrap,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105912,null,04029-20.000.00,04029-20.000.00,集草斗,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105906,null,18003-20.000.00,18003-20.000.00,嘉丁拿1/2“20M高级水管,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105905,null,18215-50.000.00,18215-50.000.00,水管接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105904,null,18213-20.000.00,18213-20.000.00,4分5分截流接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105903,null,18216-50.000.00,18216-50.000.00,水管接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26970,20210615001,105940,null,18201-50.000.00,18201-50.000.00,6分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-15 07:45:47,2021-06-15 00:00:00,2021-06-15 16:28:44,2021-06-15 08:28:44,20210803,scale_jiq,20210615,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106010,null,18215-20.000.00,18215-20.000.00,4分5分标准接头,null,null,null,null,null,null,2.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106026,null,08960-20.000.00,08960-20.000.00,舒适大手铲,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106025,null,00206-20.000.00,00206-20.000.00,园艺手套,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106024,null,08903-20.000.00,08903-20.000.00,剪刀A/M,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106023,null,18200-20.000.00,18200-20.000.00,4分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106022,Damage,08906-20.000.00,08906-20.000.00,剪刀B/L,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106021,null,18085-22.000.00,18085-22.000.00,嘉丁拿50米零剪水管,null,null,null,null,null,null,16.0,16.0,0.0,0.0,M,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106020,Damage,05574-20.000.00,05574-20.000.00,刷子,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106019,null,18201-50.000.00,18201-50.000.00,6分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106018,Damage,18240-20.000.00,18240-20.000.00,豪华金属龙头接头4分,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106017,Damage,18401-20.000.00,18401-20.000.00,阳台软管,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106016,null,18200-50.000.00,18200-50.000.00,4分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106015,Scrap,18401-20.000.00,18401-20.000.00,阳台软管,null,null,null,null,null,Scrap,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106014,null,18216-50.000.00,18216-50.000.00,水管接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106013,Damage,08136-20.000.00,08136-20.000.00,喷灌器,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106012,null,03622-30.000.00,03622-30.000.00,扫帚套装,null,null,null,null,null,null,2.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106011,null,18216-50.000.00,18216-50.000.00,水管接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,105996,null,01949-20.000.00,01949-20.000.00,锥式可调节旋转喷淋器,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,105997,Damage,04029-20.000.00,04029-20.000.00,集草斗,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,105998,Damage,11501-20.000.00,11501-20.000.00,Gardena防滑手套M,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,105999,null,18630-20.000.00,18630-20.000.00,嘉丁拿35M壁挂式自动水管架套装,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106000,Damage,08136-20.000.00,08136-20.000.00,喷灌器,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106001,Damage,08970-20.000.00,08970-20.000.00,阳台套装,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106002,null,00007-66.666.66,00007-66.666.66,园艺地毯,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106003,null,00002-66.666.66,00002-66.666.66,勋章菊花种,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106004,null,11511-20.000.00,11511-20.000.00,Gardena手套m,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106005,null,04022-20.000.00,04022-20.000.00,400C型豪华手动割草机,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106006,null,04029-20.000.00,04029-20.000.00,集草斗,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106007,Damage,18620-20.000.00,18620-20.000.00,嘉丁拿25M壁挂式自动水管架套装,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106008,Scrap,18620-20.000.00,18620-20.000.00,嘉丁拿25M壁挂式自动水管架套装,null,null,null,null,null,Scrap,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Husqvarna,Husqvarna,JIQ,JIQ,26978,20210616001,106009,null,08136-20.000.00,08136-20.000.00,喷灌器,null,null,null,null,null,null,2.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-16 07:11:20,2021-06-16 00:00:00,2021-06-16 15:41:18,2021-06-16 07:41:18,20210803,scale_jiq,20210616,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,26992,39943167,106183,null,MUR014,MUR014,玛姆家族珍藏年份白中白香槟 6 X 75CL,null,null,null,null,null,null,60.0,60.0,0.0,619.2,BT,BT,KG,null,null,4712-12-31 00:00:00,2021-06-17 05:19:45,2021-06-17 00:00:00,2021-06-17 13:21:45,2021-06-17 05:21:45,20210803,scale_jiq,20210617,scale
Pernod-Canju,Pernod-Canju,JIQ,JIQ,26991,72847440,106168,null,179244,179244,KALIX® EXPERIMENTAL,null,null,null,null,null,null,25.0,25.0,0.0,0.0,KG,BT,null,null,null,4712-12-31 00:00:00,2021-06-17 04:52:00,2021-06-17 00:00:00,2021-06-17 13:02:13,2021-06-17 05:02:13,20210803,scale_jiq,20210617,scale
Pernod-Canju,Pernod-Canju,JIQ,JIQ,26991,72847440,106174,null,184974,184974,LAVANTA HPP® EXPERIMENTAL,null,null,null,null,null,null,75.0,75.0,0.0,0.0,KG,BT,null,null,null,4712-12-31 00:00:00,2021-06-17 04:52:00,2021-06-17 00:00:00,2021-06-17 13:02:13,2021-06-17 05:02:13,20210803,scale_jiq,20210617,scale
Pernod-Canju,Pernod-Canju,JIQ,JIQ,26991,72847440,106173,null,184974,184974,LAVANTA HPP® EXPERIMENTAL,null,null,null,null,null,null,150.0,150.0,0.0,0.0,KG,BT,null,null,null,4712-12-31 00:00:00,2021-06-17 04:52:00,2021-06-17 00:00:00,2021-06-17 13:02:13,2021-06-17 05:02:13,20210803,scale_jiq,20210617,scale
Pernod-Canju,Pernod-Canju,JIQ,JIQ,26991,72847440,106172,null,203593,203593,RYTON R-4-300BL,null,null,null,null,null,null,425.0,425.0,0.0,0.0,KG,BT,null,null,null,4712-12-31 00:00:00,2021-06-17 04:52:00,2021-06-17 00:00:00,2021-06-17 13:02:13,2021-06-17 05:02:13,20210803,scale_jiq,20210617,scale
Pernod-Canju,Pernod-Canju,JIQ,JIQ,26991,72847440,106171,null,208720,208720,RYTON XE3500BL CN,null,null,null,null,null,null,1000.0,1000.0,0.0,0.0,KG,BT,null,null,null,4712-12-31 00:00:00,2021-06-17 04:52:00,2021-06-17 00:00:00,2021-06-17 13:02:13,2021-06-17 05:02:13,20210803,scale_jiq,20210617,scale
Pernod-Canju,Pernod-Canju,JIQ,JIQ,26991,72847440,106170,null,179244,179244,KALIX® EXPERIMENTAL,null,null,null,null,null,null,50.0,50.0,0.0,0.0,KG,BT,null,null,null,4712-12-31 00:00:00,2021-06-17 04:52:00,2021-06-17 00:00:00,2021-06-17 13:02:13,2021-06-17 05:02:13,20210803,scale_jiq,20210617,scale
Pernod-Canju,Pernod-Canju,JIQ,JIQ,26991,72847440,106175,null,179244,179244,KALIX® EXPERIMENTAL,null,null,null,null,null,null,150.0,150.0,0.0,0.0,KG,BT,null,null,null,4712-12-31 00:00:00,2021-06-17 04:52:00,2021-06-17 00:00:00,2021-06-17 13:02:13,2021-06-17 05:02:13,20210803,scale_jiq,20210617,scale
