rh.asn_id,rh.wms_warehouse_id,rh.wms_warehouse_name,rd.internal_receipt_num,rd.item,rd.item_category5,rd.original_total_quantity,rd.total_qty,rd.erp_order_line_num,rh.closed_date,rh.create_time
B210531036SWT,MCH,MCH,55753.0,215487_110,MCH,1.0,1.0,27.0,2021-06-01 09:22:27,2021-05-31 07:11:08
B210531036SWT,MCH,MCH,55753.0,215487_110,MCH,14.0,14.0,26.0,2021-06-01 09:22:27,2021-05-31 07:11:08
B210531036SWT,MCH,MCH,55753.0,215487_110,MCH,14.0,14.0,25.0,2021-06-01 09:22:27,2021-05-31 07:11:08
B210531036SWT,MCH,MCH,55753.0,428635_101,MCH,14.0,14.0,24.0,2021-06-01 09:22:27,2021-05-31 07:11:08
B210531036SWT,MCH,MCH,55753.0,428635_101,MCH,1.0,1.0,23.0,2021-06-01 09:22:27,2021-05-31 07:11:08
B210531036SWT,MCH,MCH,55753.0,428635_101,MCH,14.0,14.0,22.0,2021-06-01 09:22:27,2021-05-31 07:11:08
B210531036SWT,MCH,MCH,55753.0,428635_101,MCH,14.0,14.0,21.0,2021-06-01 09:22:27,2021-05-31 07:11:08
B210531036SWT,MCH,MCH,55753.0,120217_105,MCH,16.0,16.0,20.0,2021-06-01 09:22:27,2021-05-31 07:11:08
B210531036SWT,MCH,MCH,55753.0,389858_111,MCH,14.0,14.0,31.0,2021-06-01 09:22:27,2021-05-31 07:11:08
B210531036SWT,MCH,MCH,55753.0,825202_109,MCH,16.0,16.0,30.0,2021-06-01 09:22:27,2021-05-31 07:11:08
B210531036SWT,MCH,MCH,55753.0,215487_110,MCH,14.0,14.0,29.0,2021-06-01 09:22:27,2021-05-31 07:11:08
B210531036SWT,MCH,MCH,55753.0,120217_105,MCH,16.0,16.0,19.0,2021-06-01 09:22:27,2021-05-31 07:11:08
B210531036SWT,MCH,MCH,55753.0,964829_107,MCH,7.0,7.0,18.0,2021-06-01 09:22:27,2021-05-31 07:11:08
B210531041SWT,MCH,MCH,55758.0,964829_107,MCH,7.0,7.0,11.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,839180_101,MCH,14.0,14.0,10.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,839180_101,MCH,14.0,14.0,9.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,839180_101,MCH,14.0,14.0,8.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,839180_101,MCH,14.0,14.0,7.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,839180_101,MCH,14.0,14.0,6.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,693182_102,MCH,14.0,14.0,5.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,243266_101,MCH,14.0,14.0,4.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,243266_101,MCH,14.0,14.0,3.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,677456_104,MCH,14.0,14.0,2.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,677456_104,MCH,14.0,14.0,1.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,215487_110,MCH,14.0,14.0,22.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,215487_110,MCH,14.0,14.0,23.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,215487_110,MCH,14.0,14.0,24.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,825202_109,MCH,16.0,16.0,28.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,215487_110,MCH,14.0,14.0,25.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,825202_109,MCH,16.0,16.0,26.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,825202_109,MCH,16.0,16.0,27.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,215487_110,MCH,14.0,14.0,21.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,215487_110,MCH,14.0,14.0,20.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,892524_114,MCH,14.0,14.0,19.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,892524_114,MCH,14.0,14.0,18.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,428635_101,MCH,14.0,14.0,17.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,428635_101,MCH,14.0,14.0,16.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,428635_101,MCH,14.0,14.0,15.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,964829_107,MCH,7.0,7.0,14.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,964829_107,MCH,7.0,7.0,13.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531041SWT,MCH,MCH,55758.0,964829_107,MCH,7.0,7.0,12.0,2021-06-01 09:22:22,2021-05-31 08:36:06
B210531048SWT,MCH,MCH,55766.0,825202_109,MCH,16.0,16.0,28.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,215487_110,MCH,14.0,14.0,26.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,215487_110,MCH,14.0,14.0,25.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,215487_110,MCH,14.0,14.0,24.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,215487_110,MCH,14.0,14.0,23.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,215487_110,MCH,14.0,14.0,22.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,215487_110,MCH,14.0,14.0,21.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,892524_114,MCH,14.0,14.0,20.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,428635_101,MCH,14.0,14.0,19.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,428635_101,MCH,14.0,14.0,18.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,428635_101,MCH,14.0,14.0,17.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,120217_105,MCH,16.0,16.0,16.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,964829_107,MCH,7.0,7.0,15.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,964829_107,MCH,7.0,7.0,14.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,964829_107,MCH,7.0,7.0,13.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,964829_107,MCH,7.0,7.0,12.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,839180_101,MCH,14.0,14.0,11.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,839180_101,MCH,14.0,14.0,10.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,839180_101,MCH,14.0,14.0,9.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,825202_109,MCH,16.0,16.0,27.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,677456_104,MCH,14.0,14.0,1.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,677456_104,MCH,14.0,14.0,2.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,243266_101,MCH,14.0,14.0,3.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,243266_101,MCH,14.0,14.0,4.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,693182_102,MCH,14.0,14.0,5.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,693182_102,MCH,14.0,14.0,6.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,485685_108,MCH,16.0,16.0,7.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531048SWT,MCH,MCH,55766.0,839180_101,MCH,14.0,14.0,8.0,2021-06-01 09:22:16,2021-05-31 10:36:04
B210531056SWT,MCH,MCH,55779.0,215487_110,MCH,14.0,14.0,17.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,892524_114,MCH,14.0,14.0,15.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,677456_104,MCH,14.0,14.0,1.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,677456_104,MCH,14.0,14.0,2.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,243266_101,MCH,14.0,14.0,3.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,693182_102,MCH,14.0,14.0,4.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,693182_102,MCH,14.0,14.0,5.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,839180_101,MCH,14.0,14.0,6.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,839180_101,MCH,14.0,14.0,8.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,892524_114,MCH,14.0,14.0,16.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,839180_101,MCH,14.0,14.0,9.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,839180_101,MCH,14.0,14.0,7.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,964829_107,MCH,7.0,7.0,10.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,964829_107,MCH,7.0,7.0,11.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,964829_107,MCH,7.0,7.0,12.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,964829_107,MCH,7.0,7.0,13.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,428635_101,MCH,14.0,14.0,14.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,825202_109,MCH,16.0,16.0,28.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,825202_109,MCH,16.0,16.0,27.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,825202_109,MCH,16.0,16.0,26.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,825202_109,MCH,16.0,16.0,25.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,825202_109,MCH,16.0,16.0,24.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,215487_110,MCH,14.0,14.0,23.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,215487_110,MCH,14.0,14.0,22.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,215487_110,MCH,14.0,14.0,21.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,215487_110,MCH,14.0,14.0,20.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,215487_110,MCH,14.0,14.0,19.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531056SWT,MCH,MCH,55779.0,215487_110,MCH,14.0,14.0,18.0,2021-06-01 10:04:56,2021-05-31 12:31:05
B210531063SWT,MCH,MCH,55788.0,964829_107,MCH,7.0,7.0,16.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,964829_107,MCH,7.0,7.0,15.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,964829_107,MCH,7.0,7.0,14.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,964829_107,MCH,7.0,7.0,13.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,964829_107,MCH,7.0,7.0,12.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,964829_107,MCH,7.0,7.0,11.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,964829_107,MCH,7.0,7.0,10.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,839180_101,MCH,14.0,14.0,9.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,839180_101,MCH,14.0,14.0,8.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,839180_101,MCH,14.0,14.0,7.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,839180_101,MCH,14.0,14.0,6.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,839180_101,MCH,14.0,14.0,5.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,243266_101,MCH,14.0,14.0,4.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,677456_104,MCH,14.0,14.0,3.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,677456_104,MCH,14.0,14.0,2.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,677456_104,MCH,14.0,14.0,1.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,389858_111,MCH,10.0,10.0,28.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,825202_109,MCH,16.0,16.0,27.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,825202_109,MCH,16.0,16.0,26.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,215487_110,MCH,14.0,14.0,25.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,215487_110,MCH,14.0,14.0,24.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,215487_110,MCH,14.0,14.0,23.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,892524_114,MCH,14.0,14.0,22.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,892524_114,MCH,14.0,14.0,21.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,428635_101,MCH,14.0,14.0,20.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,428635_101,MCH,14.0,14.0,19.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,428635_101,MCH,14.0,14.0,18.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531063SWT,MCH,MCH,55788.0,120217_105,MCH,13.0,13.0,17.0,2021-06-01 09:22:04,2021-05-31 15:31:04
B210531067SWT,MCH,MCH,55791.0,839180_101,MCH,14.0,14.0,13.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,839180_101,MCH,14.0,14.0,12.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,839180_101,MCH,14.0,14.0,11.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,677456_104,MCH,14.0,14.0,2.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,677456_104,MCH,14.0,14.0,1.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,839180_101,MCH,14.0,14.0,10.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,839180_101,MCH,14.0,14.0,9.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,485685_108,MCH,16.0,16.0,8.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,693182_102,MCH,14.0,14.0,7.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,243266_101,MCH,14.0,14.0,6.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,243266_101,MCH,14.0,14.0,5.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,243266_101,MCH,14.0,14.0,4.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,677456_104,MCH,14.0,14.0,3.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,825202_109,MCH,16.0,16.0,28.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,825202_109,MCH,16.0,16.0,27.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,215487_110,MCH,14.0,14.0,26.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,215487_110,MCH,14.0,14.0,25.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,215487_110,MCH,14.0,14.0,24.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,215487_110,MCH,14.0,14.0,23.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,215487_110,MCH,14.0,14.0,22.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,215487_110,MCH,14.0,14.0,21.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,215487_110,MCH,14.0,14.0,20.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,428635_101,MCH,14.0,14.0,19.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,428635_101,MCH,6.0,6.0,18.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,428635_101,MCH,14.0,14.0,17.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,964829_107,MCH,7.0,7.0,16.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,964829_107,MCH,7.0,7.0,15.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210531067SWT,MCH,MCH,55791.0,964829_107,MCH,7.0,7.0,14.0,2021-06-01 09:21:59,2021-05-31 17:11:01
B210601002SWT,MCH,MCH,55792.0,964829_107,MCH,7.0,7.0,11.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,964829_107,MCH,7.0,7.0,10.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,243266_101,MCH,14.0,14.0,2.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,677456_104,MCH,14.0,14.0,1.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,964829_107,MCH,7.0,7.0,9.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,964829_107,MCH,7.0,7.0,8.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,839180_101,MCH,14.0,14.0,7.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,839180_101,MCH,14.0,14.0,6.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,839180_101,MCH,14.0,14.0,5.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,243266_101,MCH,14.0,14.0,4.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,825202_109,MCH,16.0,16.0,28.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,825202_109,MCH,16.0,16.0,27.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,825202_109,MCH,16.0,16.0,26.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,215487_110,MCH,14.0,14.0,25.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,215487_110,MCH,14.0,14.0,24.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,215487_110,MCH,14.0,14.0,23.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,215487_110,MCH,14.0,14.0,22.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,215487_110,MCH,14.0,14.0,21.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,215487_110,MCH,14.0,14.0,20.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,215487_110,MCH,14.0,14.0,19.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,892524_114,MCH,14.0,14.0,18.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,892524_114,MCH,14.0,14.0,17.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,892524_114,MCH,14.0,14.0,16.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,428635_101,MCH,14.0,14.0,15.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,428635_101,MCH,14.0,14.0,14.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,428635_101,MCH,14.0,14.0,13.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,120217_105,MCH,16.0,16.0,12.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601002SWT,MCH,MCH,55792.0,243266_101,MCH,14.0,14.0,3.0,2021-06-01 09:21:57,2021-05-31 17:31:02
B210601007SWT,MCH,MCH,55797.0,243266_101,MCH,14.0,14.0,2.0,2021-06-01 09:21:52,2021-05-31 19:31:02
B210601007SWT,MCH,MCH,55797.0,839180_101,MCH,14.0,14.0,8.0,2021-06-01 09:21:52,2021-05-31 19:31:02
B210601007SWT,MCH,MCH,55797.0,825202_109,MCH,16.0,16.0,28.0,2021-06-01 09:21:52,2021-05-31 19:31:02
B210601007SWT,MCH,MCH,55797.0,825202_109,MCH,16.0,16.0,27.0,2021-06-01 09:21:52,2021-05-31 19:31:02
B210601007SWT,MCH,MCH,55797.0,825202_109,MCH,16.0,16.0,26.0,2021-06-01 09:21:52,2021-05-31 19:31:02
B210601007SWT,MCH,MCH,55797.0,825202_109,MCH,16.0,16.0,25.0,2021-06-01 09:21:52,2021-05-31 19:31:02
B210601007SWT,MCH,MCH,55797.0,839180_101,MCH,14.0,14.0,7.0,2021-06-01 09:21:52,2021-05-31 19:31:02
B210601007SWT,MCH,MCH,55797.0,677456_104,MCH,14.0,14.0,1.0,2021-06-01 09:21:52,2021-05-31 19:31:02
B210601007SWT,MCH,MCH,55797.0,485685_108,MCH,16.0,16.0,6.0,2021-06-01 09:21:52,2021-05-31 19:31:02
B210601007SWT,MCH,MCH,55797.0,839180_101,MCH,14.0,14.0,9.0,2021-06-01 09:21:52,2021-05-31 19:31:02
B210601007SWT,MCH,MCH,55797.0,485685_108,MCH,16.0,16.0,5.0,2021-06-01 09:21:52,2021-05-31 19:31:02
B210601007SWT,MCH,MCH,55797.0,693182_102,MCH,14.0,14.0,4.0,2021-06-01 09:21:52,2021-05-31 19:31:02
B210601007SWT,MCH,MCH,55797.0,825202_109,MCH,16.0,16.0,24.0,2021-06-01 09:21:52,2021-05-31 19:31:02
B210601007SWT,MCH,MCH,55797.0,215487_110,MCH,14.0,14.0,23.0,2021-06-01 09:21:52,2021-05-31 19:31:02
B210601007SWT,MCH,MCH,55797.0,215487_110,MCH,14.0,14.0,22.0,2021-06-01 09:21:52,2021-05-31 19:31:02
B210601007SWT,MCH,MCH,55797.0,215487_110,MCH,14.0,14.0,21.0,2021-06-01 09:21:52,2021-05-31 19:31:02
B210601007SWT,MCH,MCH,55797.0,215487_110,MCH,14.0,14.0,20.0,2021-06-01 09:21:52,2021-05-31 19:31:02
B210601007SWT,MCH,MCH,55797.0,428635_101,MCH,14.0,14.0,19.0,2021-06-01 09:21:52,2021-05-31 19:31:02
B210601007SWT,MCH,MCH,55797.0,428635_101,MCH,14.0,14.0,18.0,2021-06-01 09:21:52,2021-05-31 19:31:02
B210601007SWT,MCH,MCH,55797.0,428635_101,MCH,14.0,14.0,17.0,2021-06-01 09:21:52,2021-05-31 19:31:02
B210601007SWT,MCH,MCH,55797.0,120217_105,MCH,16.0,16.0,16.0,2021-06-01 09:21:52,2021-05-31 19:31:02
B210601007SWT,MCH,MCH,55797.0,964829_107,MCH,7.0,7.0,15.0,2021-06-01 09:21:52,2021-05-31 19:31:02
B210601007SWT,MCH,MCH,55797.0,964829_107,MCH,7.0,7.0,14.0,2021-06-01 09:21:52,2021-05-31 19:31:02
