,WH,COMPANY,Create DT,Confirm DT,Product,Description,TYPE,Status,TRSC #,Ship ID,awb,INV,PO,INB#,contract_no,From Loc,To Loc,Qty,UOM,BottlingDT,Transaction_type,ALLOCATION_ZONE
87,FAS,Pernod,5/31/2021,6/1/2021,BT0064,百龄坛特醇苏格兰威士忌 120 X 5CL,Order Pick,Jin2 Normal,6427242,42021878,ONEYLIVB03770600,,20014973.0,294942.0,,2-25-C-20,SHIP-1,720,BT,12/31/4712  12:00:00 AM,Order Pick,A-FAS
88,FAS,Pernod,5/31/2021,6/1/2021,BT0030,百龄坛特醇苏格兰威士忌-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6427234,42021879,ONEYLIVB07939300,,20015938.0,383756.0,,2-40-C-26,SHIP-1,60,BT,2/22/2021  12:00:00 AM,Order Pick,A-FAS
89,FAS,Pernod,5/31/2021,6/1/2021,BT0030,百龄坛特醇苏格兰威士忌-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6427236,42021879,ONEYLIVB07939300,,20015938.0,383756.0,,2-40-C-27,SHIP-1,900,BT,2/22/2021  12:00:00 AM,Order Pick,A-FAS
90,FAS,Pernod,5/31/2021,6/1/2021,BT0030,百龄坛特醇苏格兰威士忌-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6427238,42021879,ONEYLIVB07939300,,20015938.0,383756.0,,2-40-C-28,SHIP-1,240,BT,2/22/2021  12:00:00 AM,Order Pick,A-FAS
91,FAS,Pernod,5/31/2021,6/1/2021,027007,奥美加金标龙舌兰酒(蒸馏酒) 12 X 70CL,Order Pick,Jin2 Normal,6427274,42021796,,,,,,2-38-D-11,SHIP-1,36,BT,7/11/2020  12:00:00 AM,Order Pick,A-FAS
92,FAS,Pernod,5/31/2021,6/1/2021,015026,格兰威特单一麦芽苏格兰威士忌12年陈酿-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6427272,42021796,ONEYLIVB07962600,,20015521.0,383696.0,,2-35-B-24,SHIP-1,72,BT,2/12/2021  12:00:00 AM,Order Pick,A-FAS
93,FAS,Pernod,5/31/2021,6/1/2021,BT0030,百龄坛特醇苏格兰威士忌-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6427268,42021796,ONEYLIVB07939300,,20015938.0,383756.0,,2-40-C-28,SHIP-1,420,BT,2/22/2021  12:00:00 AM,Order Pick,A-FAS
94,FAS,Pernod,5/31/2021,6/1/2021,BT0030,百龄坛特醇苏格兰威士忌-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6427270,42021796,ONEYLIVB07939300,,20015938.0,383756.0,,2-40-C-29,SHIP-1,180,BT,2/22/2021  12:00:00 AM,Order Pick,A-FAS
95,FAS,Pernod,5/31/2021,6/1/2021,030016,绝对伏特加(原味) 24 X 20CL,Order Pick,Jin2 Normal,6427278,42021796,,,,,,2-28-B-13,SHIP-1,216,BT,10/26/2020  12:00:00 AM,Order Pick,A-FAS
96,FAS,Pernod,5/31/2021,6/1/2021,035506,绝对风味伏特加(柑橘味) 6 X 70CL,Order Pick,Jin2 Normal,6427280,42021796,,,,,,2-31-A-27,SHIP-1,30,BT,11/25/2020  12:00:00 AM,Order Pick,A-FAS
97,FAS,Pernod,5/31/2021,6/1/2021,035006,绝对风味伏特加(柠檬味) 6 X 70CL,Order Pick,Jin2 Normal,6427276,42021796,ONEYGOTB00042500,,81051853.0,300277.0,,2-36-B-25,SHIP-1,60,BT,1/13/2021  12:00:00 AM,Order Pick,A-FAS
98,FAS,Pernod,5/31/2021,6/1/2021,035806,绝对风味伏特加(苹果梨味) 6 X 70CL,Order Pick,Jin2 Normal,6427282,42021796,ONEYGOTB00041400,,81052225.0,300318.0,,2-28-D-21,SHIP-1,30,BT,1/27/2021  12:00:00 AM,Order Pick,A-FAS
99,FAS,Pernod,5/31/2021,6/1/2021,018107,芝华士·XV15年苏格兰威士忌(透金版)-有盒装 6 X 70CL,Order Pick,Jin2 Normal,6427266,42021796,,,,,,5-03-D-01,SHIP-1,6,BT,7/6/2020  12:00:00 AM,Order Pick,A-FAS
100,FAS,Pernod,5/31/2021,6/1/2021,OLD020,杰卡斯波点系列莫斯卡托桃红葡萄酒 6 X 75CL,Order Pick,Jin2 Normal,6427290,42021795,,,,,,4-19-D-14,SHIP-1,6,BT,8/11/2020  12:00:00 AM,Order Pick,A-FAS
101,FAS,Pernod,5/31/2021,6/1/2021,OLD120,杰卡斯波点系列莫斯卡托白葡萄酒 6 X 75CL,Order Pick,Jin2 Normal,6427288,42021795,,,,,,3-09-B-25,SHIP-1,12,BT,8/11/2020  12:00:00 AM,Order Pick,A-FAS
102,FAS,Pernod,5/31/2021,6/1/2021,011014,芝华士12年苏格兰威士忌 120 X 5CL,Order Pick,Jin2 Normal,6427286,42021795,157-16295926 R310356,,20019316.0,401076.0,,1-22-A-17,SHIP-1,360,BT,2/3/2021  12:00:00 AM,Order Pick,A-FAS
103,FAS,Pernod,5/31/2021,6/1/2021,MK0510,猴王47黑森林干金酒风味配制酒 6 X 50CL,Order Pick,Jin2 Normal,6427262,42021825,YMLUN651079431,,39202329.0,295311.0,DEM-CNS-2102-0057,2-29-D-11,SHIP-1,30,BT,1/19/2021  12:00:00 AM,Order Pick,A-FAS
104,FAS,Pernod,5/31/2021,6/1/2021,DBL0N7,传奇源自拉菲罗斯柴尔德波尔多红葡萄酒 6 X 75CL,Order Pick,Jin2 Normal,6427294,42021794,,,,,,5-04-C-30,SHIP-1,300,BT,11/24/2020  12:00:00 AM,Order Pick,A-FAS
105,FAS,Pernod,5/31/2021,6/1/2021,BT0030,百龄坛特醇苏格兰威士忌-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6427310,42021761,ONEYLIVB07939300,,20015938.0,383756.0,,2-40-C-24,SHIP-1,120,BT,2/22/2021  12:00:00 AM,Order Pick,A-FAS
106,FAS,Pernod,5/31/2021,6/1/2021,035806,绝对风味伏特加(苹果梨味) 6 X 70CL,Order Pick,Jin2 Normal,6427308,42021761,ONEYGOTB00041400,,81052225.0,300318.0,,2-28-D-21,SHIP-1,60,BT,1/27/2021  12:00:00 AM,Order Pick,A-FAS
107,FAS,Pernod,5/31/2021,6/1/2021,015026,格兰威特单一麦芽苏格兰威士忌12年陈酿-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6427302,42021762,ONEYLIVB07962600,,20015521.0,383696.0,,2-35-B-22,SHIP-1,508,BT,2/12/2021  12:00:00 AM,Order Pick,A-FAS
108,FAS,Pernod,5/31/2021,6/1/2021,015026,格兰威特单一麦芽苏格兰威士忌12年陈酿-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6427304,42021762,ONEYLIVB07962600,,20015521.0,383696.0,,2-35-B-24,SHIP-1,92,BT,2/12/2021  12:00:00 AM,Order Pick,A-FAS
109,FAS,Pernod,5/31/2021,6/1/2021,AB1626,亚伯乐斯佩塞单一麦芽苏格兰威士忌16年双桶陈酿 3 X 70CL,Order Pick,Jin2 Normal,6427334,31956937,,,,,,2-29-A-12,SHIP-1,7,BT,2/4/2021  12:00:00 AM,Order Pick,A-FAS
110,FAS,Pernod,5/31/2021,6/1/2021,015307,格兰威特单一麦芽苏格兰威士忌18年陈酿 6 X 70CL,Order Pick,Jin2 Normal,6427332,31956937,ONEYLIVA68556400,,20014784.0,261572.0,,2-42-A-15,SHIP-1,11,BT,1/26/2021  12:00:00 AM,Order Pick,A-FAS
111,FAS,Pernod,5/31/2021,6/1/2021,015129,格兰威特单一麦芽苏格兰威士忌醇萃12年雪莉桶陈酿 12 X 70CL,Order Pick,Jin2 Normal,6427330,31956937,ONEYLIVB07124300,,20015583.0,325747.0,,2-34-B-20,SHIP-1,7,BT,2/11/2021  12:00:00 AM,Order Pick,A-FAS
112,FAS,Pernod,5/31/2021,6/1/2021,DBL0N7,传奇源自拉菲罗斯柴尔德波尔多红葡萄酒 6 X 75CL,Order Pick,Jin2 Normal,6427298,42021777,,,,,,5-04-C-30,SHIP-1,60,BT,11/24/2020  12:00:00 AM,Order Pick,A-FAS
113,FAS,Pernod,5/31/2021,6/1/2021,DBL4N6,传奇源自拉菲罗斯柴尔德圣爱美乐红葡萄酒 6 X 75CL,Order Pick,Jin2 Hold,6427322,31956945,,,,,,5-02-B-30,SHIP-1,2,BT,2/18/2020  12:00:00 AM,Order Pick,A-FAS
114,FAS,Pernod,5/31/2021,6/1/2021,DBL818,传奇源自拉菲罗斯柴尔德波尔多白葡萄酒 48 X 18.7CL,Order Pick,Paid Normal,6427318,31956945,,,,,,FS-53-C-009,SHIP-1,2,BT,12/31/4712  12:00:00 AM,Order Pick,A-FAS
115,FAS,Pernod,5/31/2021,6/1/2021,DBL717,传奇源自拉菲罗斯柴尔德波尔多红葡萄酒 48 X 18.7CL,Order Pick,Paid Normal,6427324,31956945,,,,,,FS-52-B-008,SHIP-1,2,BT,12/31/4712  12:00:00 AM,Order Pick,A-FAS
116,FAS,Pernod,5/31/2021,6/1/2021,BF0902,必富达金酒蒸馏酒 24 X 20CL,Order Pick,Jin2 Normal,6427326,31956945,,,,,,2-26-C-01,SHIP-1,2,BT,4/21/2020  12:00:00 AM,Order Pick,A-FAS
117,FAS,Pernod,5/31/2021,6/1/2021,030026,绝对伏特加(原味)-NFC 24 X 20CL,Order Pick,Jin2 Normal,6427314,31956945,,,,,,2-40-A-10,SHIP-1,1,BT,3/19/2020  12:00:00 AM,Order Pick,A-FAS
118,FAS,Pernod,5/31/2021,6/1/2021,011262,芝华士12年苏格兰威士忌 24 X 20CL,Order Pick,Jin2 Normal,6427316,31956945,,,,,,2-27-C-27,SHIP-1,2,BT,5/25/2020  12:00:00 AM,Order Pick,A-FAS
119,FAS,Pernod,5/31/2021,6/1/2021,007603,马爹利鼎盛VSOP干邑白兰地 24 X 20CL,Order Pick,Jin2 Normal,6427320,31956945,,,,,,2-38-D-17,SHIP-1,2,BT,11/18/2020  12:00:00 AM,Order Pick,A-FAS
120,FAS,Pernod,5/31/2021,6/1/2021,015026,格兰威特单一麦芽苏格兰威士忌12年陈酿-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6427352,31956861,ONEYLIVB07962600,,20015521.0,383696.0,,2-35-B-22,SHIP-1,1,BT,2/12/2021  12:00:00 AM,Order Pick,A-FAS
121,FAS,Pernod,5/31/2021,6/1/2021,BT1143,百龄坛特醇苏格兰威士忌 24 X 20CL,Order Pick,Jin2 Normal,6427348,31956861,ONEYLIVB10345900,,20016128.0,383663.0,,2-27-C-34,SHIP-1,2,BT,2/24/2021  12:00:00 AM,Order Pick,A-FAS
122,FAS,Pernod,5/31/2021,6/1/2021,LT0000,莉蕾白葡萄风味配制酒 6 X 75CL,Order Pick,Jin2 Normal,6427350,31956861,,,,,,2-32-B-25,SHIP-1,2,BT,8/28/2020  12:00:00 AM,Order Pick,A-FAS
123,FAS,Pernod,5/31/2021,6/1/2021,005657,马爹利名士干邑白兰地-有盒装 12 X 70CL,Order Pick,Paid Normal,6427358,31956861,,,,,,3-09-A-44,SHIP-1,1,BT,1/1/1999  12:00:00 AM,Order Pick,A-FAS
124,FAS,Pernod,5/31/2021,6/1/2021,005662,马爹利名士干邑白兰地-有盒装 120 X 5CL,Order Pick,Jin2 Normal,6427354,31956861,,,,,,02-79-B,SHIP-1,100,BT,12/31/4712  12:00:00 AM,Order Pick,A-FAS
125,FAS,Pernod,5/31/2021,6/1/2021,007622,马爹利鼎盛VSOP干邑白兰地 96 X 5CL,Order Pick,Paid Normal,6427356,31956861,,,,,,4-18-A-11,SHIP-1,200,BT,1/1/1999  12:00:00 AM,Order Pick,A-FAS
126,FAS,Pernod,5/31/2021,6/1/2021,CPP206,卡普多尼克苏格兰斯佩塞单一麦芽威士忌18年泥煤风味 6 X 70CL,Order Pick,Jin2 Normal,6427338,31956934,ONEYLIVB03770600,,20014973.0,294942.0,,5-02-B-01,SHIP-1,1,BT,8/17/2020  12:00:00 AM,Order Pick,A-FAS
127,FAS,Pernod,5/31/2021,6/1/2021,LMN506,朗摩苏格兰斯佩塞单一麦芽威士忌18年 6 X 70CL,Order Pick,Jin2 Normal,6427344,31956934,ONEYLIVB07124300,,20015583.0,325747.0,,2-32-A-01,SHIP-1,1,BT,3/16/2020  12:00:00 AM,Order Pick,A-FAS
128,FAS,Pernod,5/31/2021,6/1/2021,GLK206,格兰凯斯苏格兰斯佩塞单一麦芽威士忌21年特殊年份款 6 X 70CL,Order Pick,Jin2 Normal,6427340,31956934,ONEYLIVB03770600,,20014973.0,294942.0,,5-02-B-17,SHIP-1,1,BT,6/7/2019  12:00:00 AM,Order Pick,A-FAS
129,FAS,Pernod,5/31/2021,6/1/2021,GLK106,格兰凯斯苏格兰斯佩塞单一麦芽威士忌25年特殊年份款 6 X 70CL,Order Pick,Jin2 Normal,6427342,31956934,ONEYLIVB03770600,,20014973.0,294942.0,,5-01-A-12,SHIP-1,1,BT,2/6/2020  12:00:00 AM,Order Pick,A-FAS
130,FAS,Pernod,6/1/2021,6/2/2021,012203,芝华士·新境12年苏格兰威士忌-不含内盒 6 X 150CL,Order Pick,Paid Normal,6435431,42022052,,,,,,4-14-A-15,SHIP-1,53,BT,1/1/1999  12:00:00 AM,Order Pick,A-FAS
131,FAS,Pernod,6/1/2021,6/2/2021,012203,芝华士·新境12年苏格兰威士忌-不含内盒 6 X 150CL,Order Pick,Paid Normal,6435433,42022052,,,,,,2-39-C-01,SHIP-1,7,BT,1/1/1999  12:00:00 AM,Order Pick,A-FAS
132,FAS,Pernod,6/1/2021,6/2/2021,JJ0067,尊美醇爱尔兰威士忌 12 X 70CL,Order Pick,Jin2 Normal,6435449,42022050,ONEYDUBB00622700,,92114029.0,394780.0,,2-34-C-23,SHIP-1,202,BT,2/11/2021  12:00:00 AM,Order Pick,A-FAS
133,FAS,Pernod,6/1/2021,6/2/2021,JJ0067,尊美醇爱尔兰威士忌 12 X 70CL,Order Pick,Jin2 Normal,6435451,42022050,ONEYDUBB00622700,,92114029.0,394780.0,,2-34-C-31,SHIP-1,2,BT,2/11/2021  12:00:00 AM,Order Pick,A-FAS
134,FAS,Pernod,6/1/2021,6/2/2021,015126,格兰威特单一麦芽苏格兰威士忌12年陈酿-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6435443,42022050,ONEYLIVB03781800,,20014391.0,261887.0,,2-35-D-24,SHIP-1,24,BT,1/26/2021  12:00:00 AM,Order Pick,A-FAS
135,FAS,Pernod,6/1/2021,6/2/2021,015126,格兰威特单一麦芽苏格兰威士忌12年陈酿-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6435445,42022050,ONEYLIVB03781800,,20014391.0,261887.0,,2-35-D-26,SHIP-1,180,BT,1/26/2021  12:00:00 AM,Order Pick,A-FAS
136,FAS,Pernod,6/1/2021,6/2/2021,015026,格兰威特单一麦芽苏格兰威士忌12年陈酿-有盒装 12 X 70CL,Order Pick,Jin2 Normal,6435447,42022050,ONEYLIVB07962600,,20015521.0,383696.0,,2-35-B-25,SHIP-1,120,BT,2/12/2021  12:00:00 AM,Order Pick,A-FAS
137,FAS,Pernod,6/1/2021,6/2/2021,035207,绝对X伏特加风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6435459,42022050,ONEYGOTB01591800,,81052296.0,377636.0,,2-32-C-20,SHIP-1,510,BT,2/1/2021  12:00:00 AM,Order Pick,A-FAS
138,FAS,Pernod,6/1/2021,6/2/2021,035207,绝对X伏特加风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6435461,42022050,ONEYGOTB01591800,,81052296.0,377636.0,,2-30-A-26,SHIP-1,582,BT,2/1/2021  12:00:00 AM,Order Pick,A-FAS
139,FAS,Pernod,6/1/2021,6/2/2021,035207,绝对X伏特加风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6435463,42022050,ONEYGOTB01591800,,81052296.0,377636.0,,2-32-C-25,SHIP-1,660,BT,2/1/2021  12:00:00 AM,Order Pick,A-FAS
140,FAS,Pernod,6/1/2021,6/2/2021,035207,绝对X伏特加风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6435465,42022050,ONEYGOTB01591800,,81052296.0,377636.0,,2-32-B-17,SHIP-1,582,BT,2/1/2021  12:00:00 AM,Order Pick,A-FAS
141,FAS,Pernod,6/1/2021,6/2/2021,035207,绝对X伏特加风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6435467,42022050,ONEYGOTB01591800,,81052296.0,377636.0,,2-32-C-26,SHIP-1,246,BT,2/1/2021  12:00:00 AM,Order Pick,A-FAS
142,FAS,Pernod,6/1/2021,6/2/2021,035506,绝对风味伏特加(柑橘味) 6 X 70CL,Order Pick,Jin2 Normal,6435455,42022050,,,,,,2-34-B-21,SHIP-1,258,BT,11/25/2020  12:00:00 AM,Order Pick,A-FAS
143,FAS,Pernod,6/1/2021,6/2/2021,035806,绝对风味伏特加(苹果梨味) 6 X 70CL,Order Pick,Jin2 Normal,6435457,42022050,ONEYGOTB00041400,,81052225.0,300318.0,,2-30-B-06,SHIP-1,198,BT,1/27/2021  12:00:00 AM,Order Pick,A-FAS
144,FAS,Pernod,6/1/2021,6/2/2021,011089,芝华士12年苏格兰威士忌-含摇架 2 X 450CL,Order Pick,Paid Normal,6435437,42022050,,,,,,2-32-D-33,SHIP-1,42,BT,11/19/2019  12:00:00 AM,Order Pick,A-FAS
145,FAS,Pernod,6/1/2021,6/2/2021,011089,芝华士12年苏格兰威士忌-含摇架 2 X 450CL,Order Pick,Paid Normal,6435439,42022050,,,,,,2-35-D-05,SHIP-1,18,BT,11/19/2019  12:00:00 AM,Order Pick,A-FAS
146,FAS,Pernod,6/1/2021,6/2/2021,011520,芝华士18年苏格兰威士忌-无盒装 6 X 70CL,Order Pick,Jin2 Normal,6435441,42022050,ONEYLIVB05462600,,20015311.0,295346.0,,2-28-C-15,SHIP-1,198,BT,2/10/2021  12:00:00 AM,Order Pick,A-FAS
147,FAS,Pernod,6/1/2021,6/2/2021,MK0510,猴王47黑森林干金酒风味配制酒 6 X 50CL,Order Pick,Jin2 Normal,6435453,42022050,YMLUN651079431,,39202329.0,295311.0,DEM-CNS-2102-0057,2-29-D-16,SHIP-1,108,BT,1/19/2021  12:00:00 AM,Order Pick,A-FAS
148,FAS,Pernod,6/1/2021,6/2/2021,BTB016,百龄坛巴西青柠威士忌风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6435473,42022040,,,,,,2-44-C-06,SHIP-1,150,BT,2/4/2020  12:00:00 AM,Order Pick,A-FAS
149,FAS,Pernod,6/1/2021,6/2/2021,035006,绝对风味伏特加(柠檬味) 6 X 70CL,Order Pick,Jin2 Normal,6435477,42022040,ONEYGOTB00042500,,81051853.0,300277.0,,2-36-C-23,SHIP-1,204,BT,1/13/2021  12:00:00 AM,Order Pick,A-FAS
150,FAS,Pernod,6/1/2021,6/2/2021,035006,绝对风味伏特加(柠檬味) 6 X 70CL,Order Pick,Jin2 Normal,6435479,42022040,ONEYGOTB00042500,,81051853.0,300277.0,,2-36-C-22,SHIP-1,96,BT,1/13/2021  12:00:00 AM,Order Pick,A-FAS
151,FAS,Pernod,6/1/2021,6/2/2021,ML0640,马利宝加勒比椰子朗姆风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6435471,42022040,,,,,,2-36-D-25,SHIP-1,120,BT,8/11/2020  12:00:00 AM,Order Pick,A-FAS
152,FAS,Pernod,6/1/2021,6/2/2021,HC0247,哈瓦纳俱乐部朗姆酒3年陈酿 6 X 70CL,Order Pick,Jin2 Normal,6435475,42022040,208957217,,39201353.0,325068.0,MXM-CNS-2102-0001,2-39-B-01,SHIP-1,180,BT,1/16/2021  12:00:00 AM,Order Pick,A-FAS
153,FAS,Pernod,6/1/2021,6/2/2021,035207,绝对X伏特加风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6435483,42022039,ONEYGOTB01591800,,81052296.0,377636.0,,2-32-C-29,SHIP-1,660,BT,2/1/2021  12:00:00 AM,Order Pick,A-FAS
154,FAS,Pernod,6/1/2021,6/2/2021,035207,绝对X伏特加风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6435485,42022039,ONEYGOTB01591800,,81052296.0,377636.0,,2-32-C-20,SHIP-1,90,BT,2/1/2021  12:00:00 AM,Order Pick,A-FAS
155,FAS,Pernod,6/1/2021,6/2/2021,035207,绝对X伏特加风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6435487,42022039,ONEYGOTB01591800,,81052296.0,377636.0,,2-32-C-22,SHIP-1,660,BT,2/1/2021  12:00:00 AM,Order Pick,A-FAS
156,FAS,Pernod,6/1/2021,6/2/2021,035207,绝对X伏特加风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6435489,42022039,ONEYGOTB01591800,,81052296.0,377636.0,,2-32-C-19,SHIP-1,660,BT,2/1/2021  12:00:00 AM,Order Pick,A-FAS
157,FAS,Pernod,6/1/2021,6/2/2021,035207,绝对X伏特加风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6435491,42022039,ONEYGOTB01591800,,81052296.0,377636.0,,2-32-B-19,SHIP-1,270,BT,2/1/2021  12:00:00 AM,Order Pick,A-FAS
158,FAS,Pernod,6/1/2021,6/2/2021,035207,绝对X伏特加风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6435493,42022039,ONEYGOTB01591800,,81052296.0,377636.0,,2-32-C-21,SHIP-1,660,BT,2/1/2021  12:00:00 AM,Order Pick,A-FAS
159,FAS,Pernod,6/1/2021,6/2/2021,007603,马爹利鼎盛VSOP干邑白兰地 24 X 20CL,Order Pick,Jin2 Normal,6435497,42022038,,,,,,2-38-A-07,SHIP-1,767,BT,11/18/2020  12:00:00 AM,Order Pick,A-FAS
160,FAS,Pernod,6/1/2021,6/2/2021,007603,马爹利鼎盛VSOP干邑白兰地 24 X 20CL,Order Pick,Jin2 Normal,6435499,42022038,,,,,,2-38-D-18,SHIP-1,1848,BT,11/18/2020  12:00:00 AM,Order Pick,A-FAS
161,FAS,Pernod,6/1/2021,6/2/2021,007603,马爹利鼎盛VSOP干邑白兰地 24 X 20CL,Order Pick,Jin2 Normal,6435501,42022038,,,,,,2-38-D-17,SHIP-1,1465,BT,11/18/2020  12:00:00 AM,Order Pick,A-FAS
162,FAS,Pernod,6/1/2021,6/2/2021,007603,马爹利鼎盛VSOP干邑白兰地 24 X 20CL,Order Pick,Jin2 Normal,6435517,42022029,,,,,,2-38-A-07,SHIP-1,840,BT,11/18/2020  12:00:00 AM,Order Pick,A-FAS
163,FAS,Pernod,6/1/2021,6/2/2021,035207,绝对X伏特加风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6435505,42022030,ONEYGOTB01591800,,81052296.0,377636.0,,2-32-C-27,SHIP-1,660,BT,2/1/2021  12:00:00 AM,Order Pick,A-FAS
164,FAS,Pernod,6/1/2021,6/2/2021,035207,绝对X伏特加风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6435507,42022030,ONEYGOTB01591800,,81052296.0,377636.0,,2-30-A-01,SHIP-1,660,BT,2/1/2021  12:00:00 AM,Order Pick,A-FAS
165,FAS,Pernod,6/1/2021,6/2/2021,035207,绝对X伏特加风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6435509,42022030,ONEYGOTB01591800,,81052296.0,377636.0,,2-32-C-28,SHIP-1,450,BT,2/1/2021  12:00:00 AM,Order Pick,A-FAS
166,FAS,Pernod,6/1/2021,6/2/2021,035207,绝对X伏特加风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6435511,42022030,ONEYGOTB01591800,,81052296.0,377636.0,,2-28-C-07,SHIP-1,570,BT,2/1/2021  12:00:00 AM,Order Pick,A-FAS
167,FAS,Pernod,6/1/2021,6/2/2021,035207,绝对X伏特加风味配制酒 6 X 70CL,Order Pick,Jin2 Normal,6435513,42022030,ONEYGOTB01591800,,81052296.0,377636.0,,2-32-B-22,SHIP-1,660,BT,2/1/2021  12:00:00 AM,Order Pick,A-FAS
168,FAS,Pernod,6/1/2021,6/2/2021,016132,格兰威特单一麦芽苏格兰威士忌创始人甄选系列 24 X 20CL,Order Pick,Jin2 Normal,6435531,42022027,,,,,,2-27-D-07,SHIP-1,120,BT,5/6/2020  12:00:00 AM,Order Pick,A-FAS
169,FAS,Pernod,6/1/2021,6/2/2021,BT0126,百龄坛12年苏格兰威士忌-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6435533,42022027,ONEYLIVB03797800,,20015676.0,393372.0,,2-42-C-15,SHIP-1,59,BT,2/17/2021  12:00:00 AM,Order Pick,A-FAS
170,FAS,Pernod,6/1/2021,6/2/2021,BT0126,百龄坛12年苏格兰威士忌-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6435535,42022027,ONEYLIVB03797800,,20015676.0,393372.0,,2-42-C-14,SHIP-1,541,BT,2/17/2021  12:00:00 AM,Order Pick,A-FAS
171,FAS,Pernod,6/1/2021,6/2/2021,BT0085,百龄坛特醇苏格兰威士忌-不含内盒 12 X 35CL,Order Pick,Jin2 Normal,6435521,42022027,ONEYLIVB10341500,,20016316.0,369306.0,,2-35-A-06,SHIP-1,122,BT,3/2/2021  12:00:00 AM,Order Pick,A-FAS
172,FAS,Pernod,6/1/2021,6/2/2021,BT0085,百龄坛特醇苏格兰威士忌-不含内盒 12 X 35CL,Order Pick,Jin2 Normal,6435523,42022027,ONEYLIVB10341500,,20016316.0,369306.0,,2-35-A-01,SHIP-1,478,BT,3/2/2021  12:00:00 AM,Order Pick,A-FAS
173,FAS,Pernod,6/1/2021,6/2/2021,035006,绝对风味伏特加(柠檬味) 6 X 70CL,Order Pick,Jin2 Normal,6435525,42022027,ONEYGOTB00042500,,81051853.0,300277.0,,2-36-C-22,SHIP-1,120,BT,1/13/2021  12:00:00 AM,Order Pick,A-FAS
174,FAS,Pernod,6/1/2021,6/2/2021,MK0510,猴王47黑森林干金酒风味配制酒 6 X 50CL,Order Pick,Jin2 Normal,6435527,42022027,YMLUN651079431,,39202329.0,295311.0,DEM-CNS-2102-0057,2-29-D-16,SHIP-1,90,BT,1/19/2021  12:00:00 AM,Order Pick,A-FAS
175,FAS,Pernod,6/1/2021,6/2/2021,HC0247,哈瓦纳俱乐部朗姆酒3年陈酿 6 X 70CL,Order Pick,Jin2 Normal,6435529,42022027,208957217,,39201353.0,325068.0,MXM-CNS-2102-0001,2-39-B-01,SHIP-1,60,BT,1/16/2021  12:00:00 AM,Order Pick,A-FAS
176,FAS,Pernod,6/1/2021,6/2/2021,005662,马爹利名士干邑白兰地-有盒装 120 X 5CL,Order Pick,Jin2 Normal,6435541,42022026,,,,,,02-79-B,SHIP-1,3600,BT,12/31/4712  12:00:00 AM,Order Pick,A-FAS
177,FAS,Pernod,6/1/2021,6/2/2021,007622,马爹利鼎盛VSOP干邑白兰地 96 X 5CL,Order Pick,Paid Normal,6435539,42022026,,,,,,4-18-A-11,SHIP-1,1152,BT,1/1/1999  12:00:00 AM,Order Pick,A-FAS
178,FAS,Pernod,6/1/2021,6/2/2021,BT0126,百龄坛12年苏格兰威士忌-无盒装 12 X 70CL,Order Pick,Jin2 Normal,6435545,42022025,ONEYLIVB03797800,,20015676.0,393372.0,,2-42-C-10,SHIP-1,600,BT,2/17/2021  12:00:00 AM,Order Pick,A-FAS
179,FAS,Pernod,6/1/2021,6/2/2021,MU4800,玛姆红带香槟风尚版 6 X 75CL,Order Pick,Jin2 Normal,6435549,42022022,,,,,,FS-53-B-016,SHIP-1,48,BT,9/29/2020  12:00:00 AM,Order Pick,A-FAS
180,FAS,Pernod,6/1/2021,6/2/2021,JJ0067,尊美醇爱尔兰威士忌 12 X 70CL,Order Pick,Jin2 Normal,6435567,42022020,ONEYDUBB00622700,,92114029.0,394780.0,,2-34-C-22,SHIP-1,382,BT,2/11/2021  12:00:00 AM,Order Pick,A-FAS
