,WH,COMPANY,Create DT,Confirm DT,Product,Description,TYPE,Status,TRSC #,Ship ID,INV,PO,INB#,contract_no,From Loc,To Loc,Qty,UOM,BottlingDT,Transaction_type,ALLOCATION_ZONE
2037,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475325,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-B-03,1188,BT,2/24/2021  12:00:00 AM,Receving,
2038,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475327,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-B-04,1188,BT,2/24/2021  12:00:00 AM,Receving,A-BJPRD
2039,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475333,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-B-07,1188,BT,2/24/2021  12:00:00 AM,Receving,A-FAS
2040,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475317,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-B-11,1056,BT,2/24/2021  12:00:00 AM,Receving,A-FAS
2041,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475319,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-B-12,1056,BT,2/24/2021  12:00:00 AM,Receving,
2042,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475329,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-B-05,1188,BT,2/24/2021  12:00:00 AM,Receving,A-FAS
2043,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475333,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-B-07,1188,BT,2/24/2021  12:00:00 AM,Receving,A-BJPRD
2044,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475315,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-B-08,1056,BT,2/24/2021  12:00:00 AM,Receving,
2045,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475317,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-B-11,1056,BT,2/24/2021  12:00:00 AM,Receving,
2046,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475323,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-B-02,1188,BT,2/24/2021  12:00:00 AM,Receving,A-BJPRD
2047,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475319,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-B-12,1056,BT,2/24/2021  12:00:00 AM,Receving,A-FAS
2048,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475337,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-A-02,1188,BT,2/24/2021  12:00:00 AM,Receving,A-BJPRD
2049,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475327,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-B-04,1188,BT,2/24/2021  12:00:00 AM,Receving,A-FAS
2050,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475329,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-B-05,1188,BT,2/24/2021  12:00:00 AM,Receving,
2051,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475315,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-B-08,1056,BT,2/24/2021  12:00:00 AM,Receving,A-BJPRD
2052,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475335,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-B-09,1188,BT,2/24/2021  12:00:00 AM,Receving,
2053,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475317,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-B-11,1056,BT,2/24/2021  12:00:00 AM,Receving,A-BJPRD
2054,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475323,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-B-02,1188,BT,2/24/2021  12:00:00 AM,Receving,A-FAS
2055,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475331,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-B-06,1188,BT,2/24/2021  12:00:00 AM,Receving,
2056,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475331,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-B-06,1188,BT,2/24/2021  12:00:00 AM,Receving,A-BJPRD
2057,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475335,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-B-09,1188,BT,2/24/2021  12:00:00 AM,Receving,A-FAS
2058,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475319,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-B-12,1056,BT,2/24/2021  12:00:00 AM,Receving,A-BJPRD
2059,FAS,Pernod,6/15/2021,6/18/2021,030015,绝对伏特加(原味) 12 X 100CL,Receving,Bonded Hold,6475340,ONEYGOTB05379900,,81053696.0,510032.0,,RECV-1,02-55-A,10080,BT,2/25/2021  12:00:00 AM,Receving,
2060,FAS,Pernod,6/15/2021,6/18/2021,030015,绝对伏特加(原味) 12 X 100CL,Receving,Bonded Hold,6475340,ONEYGOTB05379900,,81053696.0,510032.0,,RECV-1,02-55-A,10080,BT,2/25/2021  12:00:00 AM,Receving,A-BJPRD
2061,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475337,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-A-02,1188,BT,2/24/2021  12:00:00 AM,Receving,
2062,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475325,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-B-03,1188,BT,2/24/2021  12:00:00 AM,Receving,A-BJPRD
2063,FAS,Pernod,6/15/2021,6/18/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6475327,ONEYGOTB05383400,,81053698.0,510102.0,,RECV-1,1-21-B-04,1188,BT,2/24/2021  12:00:00 AM,Receving,
2064,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475695,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-27,504,BT,3/30/2021  12:00:00 AM,Receving,A-BJPRD
2065,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475699,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-29,504,BT,3/30/2021  12:00:00 AM,Receving,A-FAS
2066,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475675,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-30,672,BT,3/30/2021  12:00:00 AM,Receving,
2067,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475677,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-31,672,BT,3/30/2021  12:00:00 AM,Receving,
2068,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475681,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-33,672,BT,3/30/2021  12:00:00 AM,Receving,
2069,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475683,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-34,672,BT,3/30/2021  12:00:00 AM,Receving,A-BJPRD
2070,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475713,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-35,504,BT,3/30/2021  12:00:00 AM,Receving,A-BJPRD
2071,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475689,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-42,672,BT,3/30/2021  12:00:00 AM,Receving,A-BJPRD
2072,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475671,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-44,672,BT,3/29/2021  12:00:00 AM,Receving,
2073,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475693,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-46,672,BT,3/30/2021  12:00:00 AM,Receving,A-BJPRD
2074,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475697,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-28,504,BT,3/30/2021  12:00:00 AM,Receving,A-FAS
2075,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475701,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-30,504,BT,3/30/2021  12:00:00 AM,Receving,A-BJPRD
2076,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475703,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-31,504,BT,3/30/2021  12:00:00 AM,Receving,A-BJPRD
2077,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475705,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-32,504,BT,3/30/2021  12:00:00 AM,Receving,
2078,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475711,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-36,504,BT,3/30/2021  12:00:00 AM,Receving,A-BJPRD
2079,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475669,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-A-37,672,BT,3/30/2021  12:00:00 AM,Receving,
2080,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475673,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-A-38,672,BT,3/30/2021  12:00:00 AM,Receving,A-FAS
2081,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475677,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-31,672,BT,3/30/2021  12:00:00 AM,Receving,A-BJPRD
2082,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475681,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-33,672,BT,3/30/2021  12:00:00 AM,Receving,A-BJPRD
2083,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475689,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-42,672,BT,3/30/2021  12:00:00 AM,Receving,
2084,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475693,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-46,672,BT,3/30/2021  12:00:00 AM,Receving,
2085,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475695,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-27,504,BT,3/30/2021  12:00:00 AM,Receving,
2086,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475703,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-31,504,BT,3/30/2021  12:00:00 AM,Receving,A-FAS
2087,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475709,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-35,504,BT,3/30/2021  12:00:00 AM,Receving,A-FAS
2088,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475673,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-A-38,672,BT,3/30/2021  12:00:00 AM,Receving,A-BJPRD
2089,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475699,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-29,504,BT,3/30/2021  12:00:00 AM,Receving,A-BJPRD
2090,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475707,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-33,504,BT,3/30/2021  12:00:00 AM,Receving,A-BJPRD
2091,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475675,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-30,672,BT,3/30/2021  12:00:00 AM,Receving,A-FAS
2092,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475681,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-33,672,BT,3/30/2021  12:00:00 AM,Receving,A-FAS
2093,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475687,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-37,672,BT,3/30/2021  12:00:00 AM,Receving,A-FAS
2094,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475689,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-42,672,BT,3/30/2021  12:00:00 AM,Receving,A-FAS
2095,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475671,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-44,672,BT,3/29/2021  12:00:00 AM,Receving,A-FAS
2096,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475693,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-46,672,BT,3/30/2021  12:00:00 AM,Receving,A-FAS
2097,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475675,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-30,672,BT,3/30/2021  12:00:00 AM,Receving,A-BJPRD
2098,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475677,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-31,672,BT,3/30/2021  12:00:00 AM,Receving,A-FAS
2099,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475679,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-32,672,BT,3/30/2021  12:00:00 AM,Receving,A-BJPRD
2100,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475683,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-34,672,BT,3/30/2021  12:00:00 AM,Receving,
2101,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475687,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-37,672,BT,3/30/2021  12:00:00 AM,Receving,
2102,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475691,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-43,672,BT,3/30/2021  12:00:00 AM,Receving,A-BJPRD
2103,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475671,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-44,672,BT,3/29/2021  12:00:00 AM,Receving,A-BJPRD
2104,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475695,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-27,504,BT,3/30/2021  12:00:00 AM,Receving,A-FAS
2105,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475697,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-28,504,BT,3/30/2021  12:00:00 AM,Receving,A-BJPRD
2106,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475703,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-31,504,BT,3/30/2021  12:00:00 AM,Receving,
2107,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475707,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-33,504,BT,3/30/2021  12:00:00 AM,Receving,
2108,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475709,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-35,504,BT,3/30/2021  12:00:00 AM,Receving,
2109,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475669,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-A-37,672,BT,3/30/2021  12:00:00 AM,Receving,A-BJPRD
2110,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475701,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-30,504,BT,3/30/2021  12:00:00 AM,Receving,A-FAS
2111,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475711,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-36,504,BT,3/30/2021  12:00:00 AM,Receving,A-FAS
2112,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475669,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-A-37,672,BT,3/30/2021  12:00:00 AM,Receving,A-FAS
2113,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475679,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-32,672,BT,3/30/2021  12:00:00 AM,Receving,
2114,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475685,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-36,672,BT,3/30/2021  12:00:00 AM,Receving,
2115,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475683,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-34,672,BT,3/30/2021  12:00:00 AM,Receving,A-FAS
2116,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475713,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-35,504,BT,3/30/2021  12:00:00 AM,Receving,
2117,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475687,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-37,672,BT,3/30/2021  12:00:00 AM,Receving,A-BJPRD
2118,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475691,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-43,672,BT,3/30/2021  12:00:00 AM,Receving,
2119,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475699,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-29,504,BT,3/30/2021  12:00:00 AM,Receving,
2120,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475705,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-32,504,BT,3/30/2021  12:00:00 AM,Receving,A-FAS
2121,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475673,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-A-38,672,BT,3/30/2021  12:00:00 AM,Receving,
2122,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475697,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-28,504,BT,3/30/2021  12:00:00 AM,Receving,
2123,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475701,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-30,504,BT,3/30/2021  12:00:00 AM,Receving,
2124,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475705,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-32,504,BT,3/30/2021  12:00:00 AM,Receving,A-BJPRD
2125,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475707,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-33,504,BT,3/30/2021  12:00:00 AM,Receving,A-FAS
2126,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475709,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-35,504,BT,3/30/2021  12:00:00 AM,Receving,A-BJPRD
2127,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475711,GDY0242856,,39203023.0,509828.0,,RECV-1,1-23-D-36,504,BT,3/30/2021  12:00:00 AM,Receving,
2128,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475679,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-32,672,BT,3/30/2021  12:00:00 AM,Receving,A-FAS
2129,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475713,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-35,504,BT,3/30/2021  12:00:00 AM,Receving,A-FAS
2130,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475685,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-36,672,BT,3/30/2021  12:00:00 AM,Receving,A-BJPRD
2131,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475685,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-36,672,BT,3/30/2021  12:00:00 AM,Receving,A-FAS
2132,FAS,Pernod,6/15/2021,6/18/2021,WA0X50,维波罗瓦伏特加 12 X 70CL,Receving,Bonded Normal,6475691,GDY0242856,,39203023.0,509828.0,,RECV-1,1-24-D-43,672,BT,3/30/2021  12:00:00 AM,Receving,A-FAS
2133,FAS,Pernod,6/15/2021,6/19/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6477156,ONEYGOTB05381900,,81053699.0,510050.0,,RECV-1,1-21-C-15,1188,BT,2/24/2021  12:00:00 AM,Receving,A-BJPRD
2134,FAS,Pernod,6/15/2021,6/19/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6477142,ONEYGOTB05381900,,81053699.0,510050.0,,RECV-1,1-21-C-20,1056,BT,2/24/2021  12:00:00 AM,Receving,A-FAS
2135,FAS,Pernod,6/15/2021,6/19/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6477146,ONEYGOTB05381900,,81053699.0,510050.0,,RECV-1,1-21-C-22,1056,BT,2/24/2021  12:00:00 AM,Receving,A-BJPRD
2136,FAS,Pernod,6/15/2021,6/19/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6477148,ONEYGOTB05381900,,81053699.0,510050.0,,RECV-1,1-21-C-11,1188,BT,2/24/2021  12:00:00 AM,Receving,A-BJPRD
2137,FAS,Pernod,6/15/2021,6/19/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6477150,ONEYGOTB05381900,,81053699.0,510050.0,,RECV-1,1-21-C-12,1188,BT,2/24/2021  12:00:00 AM,Receving,A-FAS
2138,FAS,Pernod,6/15/2021,6/19/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6477154,ONEYGOTB05381900,,81053699.0,510050.0,,RECV-1,1-21-C-14,1188,BT,2/24/2021  12:00:00 AM,Receving,
2139,FAS,Pernod,6/15/2021,6/19/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6477162,ONEYGOTB05381900,,81053699.0,510050.0,,RECV-1,1-21-C-18,1188,BT,2/24/2021  12:00:00 AM,Receving,A-BJPRD
2140,FAS,Pernod,6/15/2021,6/19/2021,030087,绝对伏特加(原味) 12 X 70CL,Receving,Bonded Normal,6477144,ONEYGOTB05381900,,81053699.0,510050.0,,RECV-1,1-21-C-21,1056,BT,2/24/2021  12:00:00 AM,Receving,A-FAS
